frame,gp,x,reward,total,looped,life
11720,0,698,0.0,-8535.0,False,2
11724,0,698,0.0,-8535.0,False,2
11728,0,698,0.0,-8535.0,False,2
11732,0,698,0.0,-8535.0,False,2
11736,0,698,0.0,-8535.0,False,2
11740,0,698,0.0,-8535.0,False,2
11744,0,698,0.0,-8535.0,False,2
11748,0,698,-100.0,-8635.0,False,0
11752,0,0,0.0,-8635.0,False,0
11756,0,0,0.0,-8635.0,False,0
11760,0,0,0.0,-8635.0,False,0
11764,0,0,0.0,-8635.0,False,0
11768,0,0,0.0,-8635.0,False,0
11772,0,0,0.0,-8635.0,False,0
11776,0,40,0.0,-8635.0,False,2
11780,0,40,0.0,-8635.0,False,2
11784,0,40,0.0,-8635.0,False,2
11788,0,40,0.0,-8635.0,False,2
11792,0,40,0.0,-8635.0,False,2
11796,0,40,0.0,-8635.0,False,2
11800,0,40,0.0,-8635.0,False,2
11804,0,40,0.0,-8635.0,False,2
11808,0,40,0.0,-8635.0,False,2
11812,0,40,0.0,-8635.0,False,2
11816,0,40,0.0,-8635.0,False,2
11820,0,40,0.0,-8635.0,False,2
11824,0,40,0.0,-8635.0,False,2
11828,0,40,0.0,-8635.0,False,2
11832,0,40,0.0,-8635.0,False,2
11836,0,40,0.0,-8635.0,False,2
11840,0,40,0.0,-8635.0,False,2
11844,0,40,0.0,-8635.0,False,2
11848,0,40,0.0,-8635.0,False,2
11852,0,40,0.0,-8635.0,False,2
11856,0,40,0.0,-8635.0,False,2
11860,0,40,0.0,-8635.0,False,2
11864,0,40,0.0,-8635.0,False,2
11868,0,40,0.0,-8635.0,False,2
11872,0,40,0.0,-8635.0,False,2
11876,0,40,0.0,-8635.0,False,2
11880,0,40,0.0,-8635.0,False,2
11884,0,40,0.0,-8635.0,False,2
11888,0,40,0.0,-8635.0,False,2
11892,0,40,0.0,-8635.0,False,2
11896,0,40,0.0,-8635.0,False,2
11900,0,40,0.0,-8635.0,False,2
11904,0,40,0.0,-8635.0,False,2
11908,0,40,0.0,-8635.0,False,2
11912,0,40,0.0,-8635.0,False,2
11916,0,40,0.0,-8635.0,False,2
11920,0,40,0.0,-8635.0,False,2
11924,0,40,0.0,-8635.0,False,2
11928,0,40,0.0,-8635.0,False,2
11932,0,40,0.0,-8635.0,False,2
11936,0,40,0.0,-8635.0,False,2
11940,0,40,0.0,-8635.0,False,2
11944,0,40,0.0,-8635.0,False,2
11948,0,40,0.0,-8635.0,False,2
11952,0,40,0.0,-8635.0,False,2
11956,0,40,0.0,-8635.0,False,2
11960,0,40,0.0,-8635.0,False,2
11964,0,40,0.0,-8635.0,False,2
11968,0,40,0.0,-8635.0,False,2
11972,0,40,0.0,-8635.0,False,2
11976,0,40,0.0,-8635.0,False,2
11980,0,40,0.0,-8635.0,False,2
11984,0,40,0.0,-8635.0,False,2
11988,0,40,0.0,-8635.0,False,2
11992,0,40,0.0,-8635.0,False,2
11996,0,40,0.0,-8635.0,False,2
12000,0,40,0.0,-8635.0,False,2
12004,0,40,0.0,-8635.0,False,2
12008,0,40,0.0,-8635.0,False,2
12012,0,40,0.0,-8635.0,False,2
12016,0,40,0.0,-8635.0,False,2
12020,0,40,0.0,-8635.0,False,2
12024,0,40,0.0,-8635.0,False,2
12028,0,40,0.0,-8635.0,False,2
12032,0,40,0.0,-8635.0,False,2
12036,0,40,0.0,-8635.0,False,2
12040,0,40,0.0,-8635.0,False,2
12044,0,40,0.0,-8635.0,False,2
12048,0,40,0.0,-8635.0,False,2
12052,0,40,0.0,-8635.0,False,2
12056,0,40,0.0,-8635.0,False,2
12060,0,40,0.0,-8635.0,False,2
12064,0,40,0.0,-8635.0,False,2
12068,0,40,0.0,-8635.0,False,2
12072,0,40,0.0,-8635.0,False,2
12076,0,40,0.0,-8635.0,False,2
12080,0,40,0.0,-8635.0,False,2
12084,0,40,0.0,-8635.0,False,2
12088,0,40,0.0,-8635.0,False,2
12092,0,40,0.0,-8635.0,False,2
12096,0,40,0.0,-8635.0,False,2
12100,0,40,0.0,-8635.0,False,2
12104,0,40,0.0,-8635.0,False,2
12108,0,40,0.0,-8635.0,False,2
12112,0,40,0.0,-8635.0,False,2
12116,0,40,0.0,-8635.0,False,2
12120,0,40,0.0,-8635.0,False,2
12124,0,40,0.0,-8635.0,False,2
12128,0,40,0.0,-8635.0,False,2
12132,0,40,0.0,-8635.0,False,2
12136,0,40,0.0,-8635.0,False,2
12140,0,40,0.0,-8635.0,False,2
12144,0,40,0.0,-8635.0,False,2
12148,0,40,0.0,-8635.0,False,2
12152,0,40,0.0,-8635.0,False,2
12156,0,40,0.0,-8635.0,False,2
12160,0,40,0.0,-8635.0,False,2
12164,0,40,0.0,-8635.0,False,2
12168,0,40,0.0,-8635.0,False,2
12172,0,40,0.0,-8635.0,False,2
12176,0,40,0.0,-8635.0,False,2
12180,0,42,2.0,-8633.0,False,2
12184,0,45,3.0,-8630.0,False,2
12188,0,49,4.0,-8626.0,False,2
12192,0,54,5.0,-8621.0,False,2
12196,0,60,6.0,-8615.0,False,2
12200,0,67,7.0,-8608.0,False,2
12204,0,74,7.0,-8601.0,False,2
12208,0,81,7.0,-8594.0,False,2
12212,0,88,7.0,-8587.0,False,2
12216,0,95,7.0,-8580.0,False,2
12220,0,102,7.0,-8573.0,False,2
12224,0,109,7.0,-8566.0,False,2
12228,0,116,7.0,-8559.0,False,2
12232,0,123,0.0,-8559.0,False,2
12236,0,130,7.0,-8552.0,False,2
12240,0,137,7.0,-8545.0,False,2
12244,0,144,7.0,-8538.0,False,2
12248,0,151,7.0,-8531.0,False,2
12252,0,158,7.0,-8524.0,False,2
12256,0,165,7.0,-8517.0,False,2
12260,0,172,7.0,-8510.0,False,2
12264,0,179,0.0,-8510.0,False,2
12268,0,186,7.0,-8503.0,False,2
12272,0,193,7.0,-8496.0,False,2
12276,0,200,7.0,-8489.0,False,2
12280,0,207,7.0,-8482.0,False,2
12284,0,214,7.0,-8475.0,False,2
12288,0,221,7.0,-8468.0,False,2
12292,0,228,7.0,-8461.0,False,2
12296,0,235,0.0,-8461.0,False,2
12300,0,242,7.0,-8454.0,False,2
12304,0,249,7.0,-8447.0,False,2
12308,0,256,7.0,-8440.0,False,2
12312,0,263,7.0,-8433.0,False,2
12316,0,270,7.0,-8426.0,False,2
12320,0,277,7.0,-8419.0,False,2
12324,0,284,7.0,-8412.0,False,2
12328,0,291,0.0,-8412.0,False,2
12332,0,298,7.0,-8405.0,False,2
12336,0,305,7.0,-8398.0,False,2
12340,0,306,1.0,-8397.0,False,2
12344,0,306,0.0,-8397.0,False,2
12348,0,305,0.0,-8397.0,False,2
12352,0,301,0.0,-8397.0,False,2
12356,0,296,0.0,-8397.0,False,2
12360,0,289,0.0,-8397.0,False,2
12364,0,282,0.0,-8397.0,False,2
12368,0,275,0.0,-8397.0,False,2
12372,0,269,0.0,-8397.0,False,2
12376,0,266,0.0,-8397.0,False,2
12380,0,265,0.0,-8397.0,False,2
12384,0,267,0.0,-8397.0,False,2
12388,0,270,0.0,-8397.0,False,2
12392,0,275,0.0,-8397.0,False,2
12396,0,282,7.0,-8390.0,False,2
12400,0,290,8.0,-8382.0,False,2
12404,0,300,10.0,-8372.0,False,2
12408,0,312,12.0,-8360.0,False,2
12412,0,324,12.0,-8348.0,False,2
12416,0,336,12.0,-8336.0,False,2
12420,0,348,12.0,-8324.0,False,2
12424,0,360,0.0,-8324.0,False,2
12428,0,372,12.0,-8312.0,False,2
12432,0,384,12.0,-8300.0,False,2
12436,0,396,12.0,-8288.0,False,2
12440,0,405,9.0,-8279.0,False,2
12444,0,414,9.0,-8270.0,False,2
12448,0,421,7.0,-8263.0,False,2
12452,0,428,7.0,-8256.0,False,2
12456,0,434,0.0,-8256.0,False,2
12460,0,434,0.0,-8256.0,False,2
12464,0,434,0.0,-8256.0,False,2
12468,0,434,0.0,-8256.0,False,2
12472,0,434,0.0,-8256.0,False,2
12476,0,434,0.0,-8256.0,False,2
12480,0,434,0.0,-8256.0,False,2
12484,0,434,0.0,-8256.0,False,2
12488,0,433,0.0,-8256.0,False,2
12492,0,430,0.0,-8256.0,False,2
12496,0,426,0.0,-8256.0,False,2
12500,0,419,0.0,-8256.0,False,2
12504,0,411,0.0,-8256.0,False,2
12508,0,402,0.0,-8256.0,False,2
12512,0,390,0.0,-8256.0,False,2
12516,0,378,0.0,-8256.0,False,2
12520,0,366,0.0,-8256.0,False,2
12524,0,354,0.0,-8256.0,False,2
12528,0,342,0.0,-8256.0,False,2
12532,0,330,0.0,-8256.0,False,2
12536,0,323,0.0,-8256.0,False,2
12540,0,323,0.0,-8256.0,False,2
12544,0,323,0.0,-8256.0,False,2
12548,0,323,0.0,-8256.0,False,2
12552,0,323,0.0,-8256.0,False,2
12556,0,323,0.0,-8256.0,False,2
12560,0,323,0.0,-8256.0,False,2
12564,0,323,0.0,-8256.0,False,2
12568,0,323,0.0,-8256.0,False,2
12572,0,323,0.0,-8256.0,False,2
12576,0,323,0.0,-8256.0,False,2
12580,0,323,0.0,-8256.0,False,2
12584,0,323,0.0,-8256.0,False,2
12588,0,323,0.0,-8256.0,False,2
12592,0,323,0.0,-8256.0,False,2
12596,0,323,0.0,-8256.0,False,2
12600,0,323,0.0,-8256.0,False,2
12604,0,323,0.0,-8256.0,False,2
12608,0,323,0.0,-8256.0,False,2
12612,0,323,0.0,-8256.0,False,2
12616,0,323,0.0,-8256.0,False,2
12620,0,323,0.0,-8256.0,False,2
12624,0,323,0.0,-8256.0,False,2
12628,0,323,0.0,-8256.0,False,2
12632,0,323,0.0,-8256.0,False,2
12636,0,323,0.0,-8256.0,False,2
12640,0,323,0.0,-8256.0,False,2
12644,0,323,0.0,-8256.0,False,2
12648,0,325,0.0,-8256.0,False,2
12652,0,328,3.0,-8253.0,False,2
12656,0,332,4.0,-8249.0,False,2
12660,0,339,7.0,-8242.0,False,2
12664,0,347,8.0,-8234.0,False,2
12668,0,357,10.0,-8224.0,False,2
12672,0,369,12.0,-8212.0,False,2
12676,0,381,12.0,-8200.0,False,2
12680,0,393,0.0,-8200.0,False,2
12684,0,405,12.0,-8188.0,False,2
12688,0,417,12.0,-8176.0,False,2
12692,0,429,12.0,-8164.0,False,2
12696,0,441,12.0,-8152.0,False,2
12700,0,453,12.0,-8140.0,False,2
12704,0,465,12.0,-8128.0,False,2
12708,0,477,12.0,-8116.0,False,2
12712,0,489,0.0,-8116.0,False,2
12716,0,501,12.0,-8104.0,False,2
12720,0,513,12.0,-8092.0,False,2
12724,0,525,12.0,-8080.0,False,2
12728,0,537,12.0,-8068.0,False,2
12732,0,549,12.0,-8056.0,False,2
12736,0,561,12.0,-8044.0,False,2
12740,0,573,12.0,-8032.0,False,2
12744,0,585,0.0,-8032.0,False,2
12748,0,596,11.0,-8021.0,False,2
12752,0,594,0.0,-8021.0,False,2
12756,0,594,0.0,-8021.0,False,2
12760,0,594,0.0,-8021.0,False,2
12764,0,594,0.0,-8021.0,False,2
12768,0,594,0.0,-8021.0,False,2
12772,0,594,0.0,-8021.0,False,2
12776,0,594,0.0,-8021.0,False,2
12780,0,596,2.0,-8019.0,False,2
12784,0,598,2.0,-8017.0,False,2
12788,0,601,3.0,-8014.0,False,2
12792,0,606,5.0,-8009.0,False,2
12796,0,611,5.0,-8004.0,False,2
12800,0,617,6.0,-7998.0,False,2
12804,0,624,7.0,-7991.0,False,2
12808,0,631,0.0,-7991.0,False,2
12812,0,638,7.0,-7984.0,False,2
12816,0,645,7.0,-7977.0,False,2
12820,0,652,7.0,-7970.0,False,2
12824,0,659,7.0,-7963.0,False,2
12828,0,666,7.0,-7956.0,False,2
12832,0,673,7.0,-7949.0,False,2
12836,0,680,7.0,-7942.0,False,2
12840,0,687,0.0,-7942.0,False,2
12844,0,694,7.0,-7935.0,False,2
12848,0,698,4.0,-7931.0,False,2
12852,0,698,0.0,-7931.0,False,2
12856,0,698,0.0,-7931.0,False,2
12860,0,698,0.0,-7931.0,False,2
12864,0,698,0.0,-7931.0,False,2
12868,0,698,0.0,-7931.0,False,2
12872,0,698,0.0,-7931.0,False,2
12876,0,698,0.0,-7931.0,False,2
12880,0,698,0.0,-7931.0,False,2
12884,0,698,0.0,-7931.0,False,2
12888,0,698,0.0,-7931.0,False,2
12892,0,698,0.0,-7931.0,False,2
12896,0,698,0.0,-7931.0,False,2
12900,0,698,0.0,-7931.0,False,2
12904,0,698,0.0,-7931.0,False,2
12908,0,698,0.0,-7931.0,False,2
12912,0,698,0.0,-7931.0,False,2
12916,0,698,0.0,-7931.0,False,2
12920,0,698,0.0,-7931.0,False,2
12924,0,698,0.0,-7931.0,False,2
12928,0,698,0.0,-7931.0,False,2
12932,0,698,0.0,-7931.0,False,2
12936,0,698,0.0,-7931.0,False,2
12940,0,698,0.0,-7931.0,False,2
12944,0,698,0.0,-7931.0,False,2
12948,0,698,0.0,-7931.0,False,2
12952,0,698,0.0,-7931.0,False,2
12956,0,698,0.0,-7931.0,False,2
12960,0,698,0.0,-7931.0,False,2
12964,0,698,0.0,-7931.0,False,2
12968,0,698,0.0,-7931.0,False,2
12972,0,698,0.0,-7931.0,False,2
12976,0,698,0.0,-7931.0,False,2
12980,0,698,0.0,-7931.0,False,2
12984,0,698,0.0,-7931.0,False,2
12988,0,698,0.0,-7931.0,False,2
12992,0,698,0.0,-7931.0,False,2
12996,0,698,0.0,-7931.0,False,2
13000,0,698,0.0,-7931.0,False,2
13004,0,698,0.0,-7931.0,False,2
13008,0,698,0.0,-7931.0,False,2
13012,0,698,0.0,-7931.0,False,2
13016,0,698,0.0,-7931.0,False,2
13020,0,698,0.0,-7931.0,False,2
13024,0,698,0.0,-7931.0,False,2
13028,0,698,-100.0,-8031.0,False,0
13032,0,0,0.0,-8031.0,False,0
13036,0,0,0.0,-8031.0,False,0
13040,0,0,0.0,-8031.0,False,0
13044,0,0,0.0,-8031.0,False,0
13048,0,0,0.0,-8031.0,False,0
13052,0,0,0.0,-8031.0,False,0
13056,0,40,0.0,-8031.0,False,2
13060,0,40,0.0,-8031.0,False,2
13064,0,40,0.0,-8031.0,False,2
13068,0,40,0.0,-8031.0,False,2
13072,0,40,0.0,-8031.0,False,2
13076,0,40,0.0,-8031.0,False,2
13080,0,40,0.0,-8031.0,False,2
13084,0,40,0.0,-8031.0,False,2
13088,0,40,0.0,-8031.0,False,2
13092,0,40,0.0,-8031.0,False,2
13096,0,40,0.0,-8031.0,False,2
13100,0,40,0.0,-8031.0,False,2
13104,0,40,0.0,-8031.0,False,2
13108,0,40,0.0,-8031.0,False,2
13112,0,40,0.0,-8031.0,False,2
13116,0,40,0.0,-8031.0,False,2
13120,0,40,0.0,-8031.0,False,2
13124,0,40,0.0,-8031.0,False,2
13128,0,40,0.0,-8031.0,False,2
13132,0,40,0.0,-8031.0,False,2
13136,0,40,0.0,-8031.0,False,2
13140,0,40,0.0,-8031.0,False,2
13144,0,40,0.0,-8031.0,False,2
13148,0,40,0.0,-8031.0,False,2
13152,0,40,0.0,-8031.0,False,2
13156,0,40,0.0,-8031.0,False,2
13160,0,40,0.0,-8031.0,False,2
13164,0,40,0.0,-8031.0,False,2
13168,0,40,0.0,-8031.0,False,2
13172,0,40,0.0,-8031.0,False,2
13176,0,40,0.0,-8031.0,False,2
13180,0,40,0.0,-8031.0,False,2
13184,0,40,0.0,-8031.0,False,2
13188,0,40,0.0,-8031.0,False,2
13192,0,40,0.0,-8031.0,False,2
13196,0,40,0.0,-8031.0,False,2
13200,0,40,0.0,-8031.0,False,2
13204,0,40,0.0,-8031.0,False,2
13208,0,40,0.0,-8031.0,False,2
13212,0,40,0.0,-8031.0,False,2
13216,0,40,0.0,-8031.0,False,2
13220,0,40,0.0,-8031.0,False,2
13224,0,40,0.0,-8031.0,False,2
13228,0,40,0.0,-8031.0,False,2
13232,0,40,0.0,-8031.0,False,2
13236,0,40,0.0,-8031.0,False,2
13240,0,40,0.0,-8031.0,False,2
13244,0,40,0.0,-8031.0,False,2
13248,0,40,0.0,-8031.0,False,2
13252,0,40,0.0,-8031.0,False,2
13256,0,40,0.0,-8031.0,False,2
13260,0,40,0.0,-8031.0,False,2
13264,0,40,0.0,-8031.0,False,2
13268,0,40,0.0,-8031.0,False,2
13272,0,40,0.0,-8031.0,False,2
13276,0,40,0.0,-8031.0,False,2
13280,0,40,0.0,-8031.0,False,2
13284,0,40,0.0,-8031.0,False,2
13288,0,40,0.0,-8031.0,False,2
13292,0,40,0.0,-8031.0,False,2
13296,0,40,0.0,-8031.0,False,2
13300,0,40,0.0,-8031.0,False,2
13304,0,40,0.0,-8031.0,False,2
13308,0,40,0.0,-8031.0,False,2
13312,0,40,0.0,-8031.0,False,2
13316,0,40,0.0,-8031.0,False,2
13320,0,40,0.0,-8031.0,False,2
13324,0,40,0.0,-8031.0,False,2
13328,0,40,0.0,-8031.0,False,2
13332,0,40,0.0,-8031.0,False,2
13336,0,40,0.0,-8031.0,False,2
13340,0,40,0.0,-8031.0,False,2
13344,0,40,0.0,-8031.0,False,2
13348,0,40,0.0,-8031.0,False,2
13352,0,40,0.0,-8031.0,False,2
13356,0,40,0.0,-8031.0,False,2
13360,0,40,0.0,-8031.0,False,2
13364,0,40,0.0,-8031.0,False,2
13368,0,40,0.0,-8031.0,False,2
13372,0,40,0.0,-8031.0,False,2
13376,0,40,0.0,-8031.0,False,2
13380,0,40,0.0,-8031.0,False,2
13384,0,40,0.0,-8031.0,False,2
13388,0,40,0.0,-8031.0,False,2
13392,0,40,0.0,-8031.0,False,2
13396,0,40,0.0,-8031.0,False,2
13400,0,40,0.0,-8031.0,False,2
13404,0,40,0.0,-8031.0,False,2
13408,0,40,0.0,-8031.0,False,2
13412,0,40,0.0,-8031.0,False,2
13416,0,40,0.0,-8031.0,False,2
13420,0,40,0.0,-8031.0,False,2
13424,0,40,0.0,-8031.0,False,2
13428,0,40,0.0,-8031.0,False,2
13432,0,40,0.0,-8031.0,False,2
13436,0,40,0.0,-8031.0,False,2
13440,0,40,0.0,-8031.0,False,2
13444,0,40,0.0,-8031.0,False,2
13448,0,40,0.0,-8031.0,False,2
13452,0,40,0.0,-8031.0,False,2
13456,0,40,0.0,-8031.0,False,2
13460,0,41,1.0,-8030.0,False,2
13464,0,44,3.0,-8027.0,False,2
13468,0,47,3.0,-8024.0,False,2
13472,0,51,4.0,-8020.0,False,2
13476,0,57,6.0,-8014.0,False,2
13480,0,63,6.0,-8008.0,False,2
13484,0,70,7.0,-8001.0,False,2
13488,0,77,7.0,-7994.0,False,2
13492,0,84,7.0,-7987.0,False,2
13496,0,91,7.0,-7980.0,False,2
13500,0,98,7.0,-7973.0,False,2
13504,0,105,7.0,-7966.0,False,2
13508,0,112,7.0,-7959.0,False,2
13512,0,119,0.0,-7959.0,False,2
13516,0,126,7.0,-7952.0,False,2
13520,0,133,7.0,-7945.0,False,2
13524,0,140,7.0,-7938.0,False,2
13528,0,147,7.0,-7931.0,False,2
13532,0,154,7.0,-7924.0,False,2
13536,0,161,7.0,-7917.0,False,2
13540,0,168,7.0,-7910.0,False,2
13544,0,175,0.0,-7910.0,False,2
13548,0,182,7.0,-7903.0,False,2
13552,0,189,7.0,-7896.0,False,2
13556,0,196,7.0,-7889.0,False,2
13560,0,203,7.0,-7882.0,False,2
13564,0,210,7.0,-7875.0,False,2
13568,0,217,7.0,-7868.0,False,2
13572,0,224,7.0,-7861.0,False,2
13576,0,231,0.0,-7861.0,False,2
13580,0,238,7.0,-7854.0,False,2
13584,0,245,7.0,-7847.0,False,2
13588,0,252,7.0,-7840.0,False,2
13592,0,259,7.0,-7833.0,False,2
13596,0,266,7.0,-7826.0,False,2
13600,0,273,7.0,-7819.0,False,2
13604,0,280,7.0,-7812.0,False,2
13608,0,287,0.0,-7812.0,False,2
13612,0,294,7.0,-7805.0,False,2
13616,0,301,7.0,-7798.0,False,2
13620,0,307,6.0,-7792.0,False,2
13624,0,306,0.0,-7792.0,False,2
13628,0,306,0.0,-7792.0,False,2
13632,0,303,0.0,-7792.0,False,2
13636,0,299,0.0,-7792.0,False,2
13640,0,292,0.0,-7792.0,False,2
13644,0,285,0.0,-7792.0,False,2
13648,0,278,0.0,-7792.0,False,2
13652,0,272,0.0,-7792.0,False,2
13656,0,268,0.0,-7792.0,False,2
13660,0,265,0.0,-7792.0,False,2
13664,0,266,0.0,-7792.0,False,2
13668,0,268,0.0,-7792.0,False,2
13672,0,272,0.0,-7792.0,False,2
13676,0,278,6.0,-7786.0,False,2
13680,0,286,8.0,-7778.0,False,2
13684,0,295,9.0,-7769.0,False,2
13688,0,306,11.0,-7758.0,False,2
13692,0,318,12.0,-7746.0,False,2
13696,0,330,12.0,-7734.0,False,2
13700,0,342,12.0,-7722.0,False,2
13704,0,354,0.0,-7722.0,False,2
13708,0,366,12.0,-7710.0,False,2
13712,0,378,12.0,-7698.0,False,2
13716,0,390,12.0,-7686.0,False,2
13720,0,401,11.0,-7675.0,False,2
13724,0,410,9.0,-7666.0,False,2
13728,0,417,7.0,-7659.0,False,2
13732,0,424,7.0,-7652.0,False,2
13736,0,431,0.0,-7652.0,False,2
13740,0,434,3.0,-7649.0,False,2
13744,0,434,0.0,-7649.0,False,2
13748,0,434,0.0,-7649.0,False,2
13752,0,434,0.0,-7649.0,False,2
13756,0,434,0.0,-7649.0,False,2
13760,0,434,0.0,-7649.0,False,2
13764,0,434,0.0,-7649.0,False,2
13768,0,434,0.0,-7649.0,False,2
13772,0,432,0.0,-7649.0,False,2
13776,0,428,0.0,-7649.0,False,2
13780,0,423,0.0,-7649.0,False,2
13784,0,416,0.0,-7649.0,False,2
13788,0,407,0.0,-7649.0,False,2
13792,0,396,0.0,-7649.0,False,2
13796,0,384,0.0,-7649.0,False,2
13800,0,372,0.0,-7649.0,False,2
13804,0,360,0.0,-7649.0,False,2
13808,0,348,0.0,-7649.0,False,2
13812,0,336,0.0,-7649.0,False,2
13816,0,324,0.0,-7649.0,False,2
13820,0,323,0.0,-7649.0,False,2
13824,0,323,0.0,-7649.0,False,2
13828,0,323,0.0,-7649.0,False,2
13832,0,323,0.0,-7649.0,False,2
13836,0,323,0.0,-7649.0,False,2
13840,0,323,0.0,-7649.0,False,2
13844,0,323,0.0,-7649.0,False,2
13848,0,323,0.0,-7649.0,False,2
13852,0,323,0.0,-7649.0,False,2
13856,0,323,0.0,-7649.0,False,2
13860,0,323,0.0,-7649.0,False,2
13864,0,323,0.0,-7649.0,False,2
13868,0,323,0.0,-7649.0,False,2
13872,0,323,0.0,-7649.0,False,2
13876,0,323,0.0,-7649.0,False,2
13880,0,323,0.0,-7649.0,False,2
13884,0,323,0.0,-7649.0,False,2
13888,0,323,0.0,-7649.0,False,2
13892,0,323,0.0,-7649.0,False,2
13896,0,323,0.0,-7649.0,False,2
13900,0,323,0.0,-7649.0,False,2
13904,0,323,0.0,-7649.0,False,2
13908,0,323,0.0,-7649.0,False,2
13912,0,323,0.0,-7649.0,False,2
13916,0,323,0.0,-7649.0,False,2
13920,0,323,0.0,-7649.0,False,2
13924,0,323,0.0,-7649.0,False,2
13928,0,324,0.0,-7649.0,False,2
13932,0,326,2.0,-7647.0,False,2
13936,0,330,4.0,-7643.0,False,2
13940,0,335,5.0,-7638.0,False,2
13944,0,343,8.0,-7630.0,False,2
13948,0,352,9.0,-7621.0,False,2
13952,0,363,11.0,-7610.0,False,2
13956,0,375,12.0,-7598.0,False,2
13960,0,387,0.0,-7598.0,False,2
13964,0,399,12.0,-7586.0,False,2
13968,0,411,12.0,-7574.0,False,2
13972,0,423,12.0,-7562.0,False,2
13976,0,435,12.0,-7550.0,False,2
13980,0,447,12.0,-7538.0,False,2
13984,0,459,12.0,-7526.0,False,2
13988,0,471,12.0,-7514.0,False,2
13992,0,483,0.0,-7514.0,False,2
13996,0,495,12.0,-7502.0,False,2
14000,0,507,12.0,-7490.0,False,2
14004,0,519,12.0,-7478.0,False,2
14008,0,531,12.0,-7466.0,False,2
14012,0,543,12.0,-7454.0,False,2
14016,0,555,12.0,-7442.0,False,2
14020,0,567,12.0,-7430.0,False,2
14024,0,579,0.0,-7430.0,False,2
14028,0,591,12.0,-7418.0,False,2
14032,0,594,3.0,-7415.0,False,2
14036,0,594,0.0,-7415.0,False,2
14040,0,594,0.0,-7415.0,False,2
14044,0,594,0.0,-7415.0,False,2
14048,0,594,0.0,-7415.0,False,2
14052,0,594,0.0,-7415.0,False,2
14056,0,594,0.0,-7415.0,False,2
14060,0,595,1.0,-7414.0,False,2
14064,0,597,2.0,-7412.0,False,2
14068,0,600,3.0,-7409.0,False,2
14072,0,603,3.0,-7406.0,False,2
14076,0,608,5.0,-7401.0,False,2
14080,0,614,6.0,-7395.0,False,2
14084,0,621,7.0,-7388.0,False,2
14088,0,628,0.0,-7388.0,False,2
14092,0,635,7.0,-7381.0,False,2
14096,0,642,7.0,-7374.0,False,2
14100,0,649,7.0,-7367.0,False,2
14104,0,656,7.0,-7360.0,False,2
14108,0,663,7.0,-7353.0,False,2
14112,0,670,7.0,-7346.0,False,2
14116,0,677,7.0,-7339.0,False,2
14120,0,684,0.0,-7339.0,False,2
14124,0,691,7.0,-7332.0,False,2
14128,0,698,7.0,-7325.0,False,2
14132,0,698,0.0,-7325.0,False,2
14136,0,698,0.0,-7325.0,False,2
14140,0,698,0.0,-7325.0,False,2
14144,0,698,0.0,-7325.0,False,2
14148,0,698,0.0,-7325.0,False,2
14152,0,698,0.0,-7325.0,False,2
14156,0,698,0.0,-7325.0,False,2
14160,0,698,0.0,-7325.0,False,2
14164,0,698,0.0,-7325.0,False,2
14168,0,698,0.0,-7325.0,False,2
14172,0,698,0.0,-7325.0,False,2
14176,0,698,0.0,-7325.0,False,2
14180,0,698,0.0,-7325.0,False,2
14184,0,698,0.0,-7325.0,False,2
14188,0,698,0.0,-7325.0,False,2
14192,0,698,0.0,-7325.0,False,2
14196,0,698,0.0,-7325.0,False,2
14200,0,698,0.0,-7325.0,False,2
14204,0,698,0.0,-7325.0,False,2
14208,0,698,0.0,-7325.0,False,2
14212,0,698,0.0,-7325.0,False,2
14216,0,698,0.0,-7325.0,False,2
14220,0,698,0.0,-7325.0,False,2
14224,0,698,0.0,-7325.0,False,2
14228,0,698,0.0,-7325.0,False,2
14232,0,698,0.0,-7325.0,False,2
14236,0,698,0.0,-7325.0,False,2
14240,0,698,0.0,-7325.0,False,2
14244,0,698,0.0,-7325.0,False,2
14248,0,698,0.0,-7325.0,False,2
14252,0,698,0.0,-7325.0,False,2
14256,0,698,0.0,-7325.0,False,2
14260,0,698,0.0,-7325.0,False,2
14264,0,698,0.0,-7325.0,False,2
14268,0,698,0.0,-7325.0,False,2
14272,0,698,0.0,-7325.0,False,2
14276,0,698,0.0,-7325.0,False,2
14280,0,698,0.0,-7325.0,False,2
14284,0,698,0.0,-7325.0,False,2
14288,0,698,0.0,-7325.0,False,2
14292,0,698,0.0,-7325.0,False,2
14296,0,698,0.0,-7325.0,False,2
14300,0,698,0.0,-7325.0,False,2
14304,0,698,0.0,-7325.0,False,2
14308,0,698,0.0,-7325.0,False,2
14312,0,0,-100.0,-7425.0,False,0
14316,0,0,0.0,-7425.0,False,0
14320,0,0,0.0,-7425.0,False,0
14324,0,0,0.0,-7425.0,False,0
14328,0,0,0.0,-7425.0,False,0
14332,0,0,0.0,-7425.0,False,0
14336,0,0,0.0,-7425.0,False,0
14340,0,40,0.0,-7425.0,False,2
14344,0,40,0.0,-7425.0,False,2
14348,0,40,0.0,-7425.0,False,2
14352,0,40,0.0,-7425.0,False,2
14356,0,40,0.0,-7425.0,False,2
14360,0,40,0.0,-7425.0,False,2
14364,0,40,0.0,-7425.0,False,2
14368,0,40,0.0,-7425.0,False,2
14372,0,40,0.0,-7425.0,False,2
14376,0,40,0.0,-7425.0,False,2
